time,open,high,low,close,tick_volume,spread,real_volume,time_iso
1690218900,141.161,141.411,141.155,141.376,2272,0,0,2023-07-24 17:15:00
1690219800,141.375,141.42,141.174,141.23,2397,0,0,2023-07-24 17:30:00
1690220700,141.231,141.253,141.085,141.152,2646,0,0,2023-07-24 17:45:00
1690221600,141.152,141.279,141.113,141.266,1704,0,0,2023-07-24 18:00:00
1690222500,141.267,141.322,141.241,141.271,884,0,0,2023-07-24 18:15:00
1690223400,141.271,141.272,141.172,141.257,668,0,0,2023-07-24 18:30:00
1690224300,141.257,141.265,141.17,141.192,547,0,0,2023-07-24 18:45:00
1690225200,141.192,141.346,141.182,141.299,1165,0,0,2023-07-24 19:00:00
1690226100,141.299,141.419,141.289,141.405,1005,0,0,2023-07-24 19:15:00
1690227000,141.407,141.416,141.343,141.359,558,0,0,2023-07-24 19:30:00
1690227900,141.36,141.363,141.279,141.293,486,0,0,2023-07-24 19:45:00
1690228800,141.293,141.314,141.253,141.281,519,2,0,2023-07-24 20:00:00
1690229700,141.286,141.391,141.262,141.381,609,2,0,2023-07-24 20:15:00
1690230600,141.382,141.478,141.38,141.419,447,2,0,2023-07-24 20:30:00
1690231500,141.42,141.464,141.407,141.452,390,2,0,2023-07-24 20:45:00
1690232400,141.452,141.512,141.451,141.5,445,2,0,2023-07-24 21:00:00
1690233300,141.5,141.52,141.471,141.5,373,2,0,2023-07-24 21:15:00
1690234200,141.5,141.512,141.454,141.478,318,2,0,2023-07-24 21:30:00
1690235100,141.48,141.513,141.436,141.442,342,2,0,2023-07-24 21:45:00
1690236000,141.442,141.475,141.405,141.475,359,2,0,2023-07-24 22:00:00
1690236900,141.474,141.483,141.455,141.48,212,2,0,2023-07-24 22:15:00
1690237800,141.48,141.528,141.464,141.527,358,2,0,2023-07-24 22:30:00
1690238700,141.528,141.544,141.502,141.514,388,2,0,2023-07-24 22:45:00
1690239600,141.516,141.545,141.513,141.52,333,3,0,2023-07-24 23:00:00
1690240500,141.52,141.522,141.479,141.491,130,3,0,2023-07-24 23:15:00
1690241400,141.491,141.505,141.479,141.497,116,3,0,2023-07-24 23:30:00
1690242300,141.497,141.501,141.465,141.468,395,3,0,2023-07-24 23:45:00
1690243200,141.466,141.473,141.412,141.445,66,23,0,2023-07-25 00:00:00
1690244100,141.445,141.46,141.428,141.445,55,29,0,2023-07-25 00:15:00
1690245000,141.459,141.459,141.434,141.445,186,20,0,2023-07-25 00:30:00
1690245900,141.444,141.451,141.39,141.426,191,32,0,2023-07-25 00:45:00
1690246800,141.425,141.462,141.399,141.442,361,10,0,2023-07-25 01:00:00
1690247700,141.438,141.49,141.426,141.469,385,8,0,2023-07-25 01:15:00
1690248600,141.469,141.538,141.468,141.501,321,7,0,2023-07-25 01:30:00
1690249500,141.501,141.523,141.491,141.519,144,7,0,2023-07-25 01:45:00
1690250400,141.519,141.583,141.509,141.566,349,5,0,2023-07-25 02:00:00
1690251300,141.566,141.594,141.539,141.56,198,5,0,2023-07-25 02:15:00
1690252200,141.56,141.591,141.551,141.559,243,2,0,2023-07-25 02:30:00
1690253100,141.56,141.571,141.506,141.539,290,2,0,2023-07-25 02:45:00
1690254000,141.539,141.594,141.478,141.568,1335,2,0,2023-07-25 03:00:00
1690254900,141.567,141.618,141.471,141.508,1154,2,0,2023-07-25 03:15:00
1690255800,141.507,141.538,141.422,141.426,816,2,0,2023-07-25 03:30:00
1690256700,141.425,141.539,141.37,141.484,1846,2,0,2023-07-25 03:45:00
1690257600,141.479,141.48,141.32,141.379,1165,2,0,2023-07-25 04:00:00
1690258500,141.379,141.417,141.331,141.402,1162,2,0,2023-07-25 04:15:00
1690259400,141.409,141.44,141.332,141.431,1206,2,0,2023-07-25 04:30:00
1690260300,141.431,141.455,141.283,141.294,1172,2,0,2023-07-25 04:45:00
1690261200,141.292,141.303,141.232,141.279,1487,2,0,2023-07-25 05:00:00
1690262100,141.278,141.333,141.248,141.309,1034,2,0,2023-07-25 05:15:00
1690263000,141.307,141.311,141.255,141.267,914,2,0,2023-07-25 05:30:00
1690263900,141.267,141.277,141.222,141.228,916,2,0,2023-07-25 05:45:00
1690264800,141.228,141.265,141.202,141.258,842,2,0,2023-07-25 06:00:00
1690265700,141.257,141.349,141.251,141.339,839,2,0,2023-07-25 06:15:00
1690266600,141.339,141.363,141.302,141.307,705,2,0,2023-07-25 06:30:00
1690267500,141.305,141.325,141.265,141.283,740,2,0,2023-07-25 06:45:00
1690268400,141.283,141.303,141.251,141.277,730,0,0,2023-07-25 07:00:00
1690269300,141.279,141.421,141.279,141.389,650,0,0,2023-07-25 07:15:00
1690270200,141.389,141.4,141.36,141.393,508,0,0,2023-07-25 07:30:00
1690271100,141.393,141.469,141.387,141.447,569,0,0,2023-07-25 07:45:00
1690272000,141.447,141.456,141.427,141.441,481,0,0,2023-07-25 08:00:00
1690272900,141.441,141.468,141.429,141.442,623,0,0,2023-07-25 08:15:00
1690273800,141.441,141.471,141.383,141.419,766,0,0,2023-07-25 08:30:00
1690274700,141.42,141.511,141.393,141.405,1353,0,0,2023-07-25 08:45:00
1690275600,141.408,141.505,141.395,141.488,1764,0,0,2023-07-25 09:00:00
1690276500,141.488,141.527,141.437,141.447,832,0,0,2023-07-25 09:15:00
1690277400,141.449,141.497,141.396,141.424,1074,0,0,2023-07-25 09:30:00
1690278300,141.424,141.525,141.4,141.495,1206,0,0,2023-07-25 09:45:00
1690279200,141.496,141.565,141.448,141.501,1564,0,0,2023-07-25 10:00:00
1690280100,141.503,141.576,141.34,141.358,1233,0,0,2023-07-25 10:15:00
1690281000,141.364,141.371,141.242,141.323,1776,0,0,2023-07-25 10:30:00
1690281900,141.323,141.404,141.317,141.369,1263,0,0,2023-07-25 10:45:00
1690282800,141.372,141.431,141.202,141.367,2805,0,0,2023-07-25 11:00:00
1690283700,141.365,141.437,141.3,141.303,1343,0,0,2023-07-25 11:15:00
1690284600,141.3,141.383,141.251,141.377,1265,0,0,2023-07-25 11:30:00
1690285500,141.377,141.396,141.309,141.343,889,0,0,2023-07-25 11:45:00
1690286400,141.343,141.391,141.308,141.329,804,0,0,2023-07-25 12:00:00
1690287300,141.329,141.37,141.298,141.361,852,0,0,2023-07-25 12:15:00
1690288200,141.362,141.461,141.361,141.45,781,0,0,2023-07-25 12:30:00
1690289100,141.449,141.459,141.353,141.368,586,0,0,2023-07-25 12:45:00
1690290000,141.368,141.413,141.348,141.386,612,0,0,2023-07-25 13:00:00
1690290900,141.386,141.44,141.377,141.41,598,0,0,2023-07-25 13:15:00
1690291800,141.411,141.447,141.402,141.435,536,0,0,2023-07-25 13:30:00
1690292700,141.436,141.456,141.414,141.444,1219,0,0,2023-07-25 13:45:00
1690293600,141.443,141.549,141.425,141.548,2015,0,0,2023-07-25 14:00:00
1690294500,141.547,141.743,141.531,141.601,3604,0,0,2023-07-25 14:15:00
1690295400,141.602,141.624,141.434,141.465,1369,0,0,2023-07-25 14:30:00
1690296300,141.466,141.479,141.349,141.382,1426,0,0,2023-07-25 14:45:00
1690297200,141.382,141.388,141.25,141.289,1663,0,0,2023-07-25 15:00:00
1690298100,141.29,141.341,141.258,141.334,1351,3,0,2023-07-25 15:15:00
1690299000,141.333,141.42,141.23,141.269,1538,0,0,2023-07-25 15:30:00
1690299900,141.269,141.314,141.191,141.231,1113,0,0,2023-07-25 15:45:00
1690300800,141.231,141.503,141.219,141.493,2504,0,0,2023-07-25 16:00:00
1690301700,141.493,141.599,141.445,141.544,2144,0,0,2023-07-25 16:15:00
1690302600,141.547,141.572,141.206,141.232,2348,0,0,2023-07-25 16:30:00
1690303500,141.233,141.386,141.2,141.343,1884,0,0,2023-07-25 16:45:00
1690304400,141.343,141.534,141.219,141.267,2713,0,0,2023-07-25 17:00:00
1690305300,141.267,141.364,141.217,141.337,1290,5,0,2023-07-25 17:15:00
1690306200,141.337,141.389,141.086,141.238,2207,0,0,2023-07-25 17:30:00
1690307100,141.238,141.293,141.018,141.139,2284,5,0,2023-07-25 17:45:00
1690308000,141.139,141.151,141.005,141.009,2369,0,0,2023-07-25 18:00:00
1690308900,141.009,141.092,140.998,141.033,1206,0,0,2023-07-25 18:15:00
1690309800,141.034,141.045,140.942,141.011,787,0,0,2023-07-25 18:30:00
1690310700,141.015,141.048,140.908,140.916,523,0,0,2023-07-25 18:45:00
1690311600,140.916,140.947,140.853,140.893,547,0,0,2023-07-25 19:00:00
1690312500,140.893,140.955,140.854,140.947,734,0,0,2023-07-25 19:15:00
1690313400,140.948,141.019,140.945,140.98,664,0,0,2023-07-25 19:30:00
1690314300,140.983,141.07,140.977,141.052,790,0,0,2023-07-25 19:45:00
1690315200,141.052,141.126,141.036,141.125,794,2,0,2023-07-25 20:00:00
1690316100,141.125,141.141,141.094,141.094,511,2,0,2023-07-25 20:15:00
1690317000,141.093,141.138,141.093,141.113,384,2,0,2023-07-25 20:30:00
1690317900,141.112,141.167,141.093,141.136,446,2,0,2023-07-25 20:45:00
1690318800,141.135,141.189,141.135,141.184,383,1,0,2023-07-25 21:00:00
1690319700,141.185,141.194,141.155,141.157,432,2,0,2023-07-25 21:15:00
1690320600,141.157,141.177,141.106,141.112,525,2,0,2023-07-25 21:30:00
1690321500,141.113,141.113,140.982,141.034,775,2,0,2023-07-25 21:45:00
1690322400,141.039,141.039,140.954,140.956,560,2,0,2023-07-25 22:00:00
1690323300,140.956,140.97,140.913,140.959,526,2,0,2023-07-25 22:15:00
1690324200,140.959,140.988,140.948,140.974,468,2,0,2023-07-25 22:30:00
1690325100,140.974,140.986,140.95,140.965,642,2,0,2023-07-25 22:45:00
1690326000,140.966,140.966,140.849,140.915,754,3,0,2023-07-25 23:00:00
1690326900,140.916,140.96,140.915,140.933,723,8,0,2023-07-25 23:15:00
1690327800,140.934,140.965,140.932,140.953,445,8,0,2023-07-25 23:30:00
1690328700,140.952,140.971,140.899,140.899,680,3,0,2023-07-25 23:45:00
1690329600,141.008,141.012,140.881,140.917,423,52,0,2023-07-26 00:00:00
1690330500,140.928,141.073,140.883,140.886,93,68,0,2023-07-26 00:15:00
1690331400,140.891,141.006,140.891,140.939,231,35,0,2023-07-26 00:30:00
1690332300,140.938,140.946,140.899,140.905,129,24,0,2023-07-26 00:45:00
1690333200,140.905,140.974,140.834,140.951,805,10,0,2023-07-26 01:00:00
1690334100,140.95,140.968,140.921,140.923,450,11,0,2023-07-26 01:15:00
1690335000,140.922,140.93,140.888,140.923,253,8,0,2023-07-26 01:30:00
1690335900,140.923,140.932,140.894,140.92,201,9,0,2023-07-26 01:45:00
1690336800,140.92,140.954,140.9,140.923,304,2,0,2023-07-26 02:00:00
1690337700,140.923,140.951,140.909,140.925,336,2,0,2023-07-26 02:15:00
1690338600,140.924,140.949,140.917,140.932,324,2,0,2023-07-26 02:30:00
1690339500,140.932,140.942,140.89,140.91,521,2,0,2023-07-26 02:45:00
1690340400,140.911,141.037,140.851,141.01,2052,2,0,2023-07-26 03:00:00
1690341300,141.009,141.047,140.969,140.981,865,2,0,2023-07-26 03:15:00
1690342200,140.98,141.062,140.98,141.04,820,2,0,2023-07-26 03:30:00
1690343100,141.04,141.099,140.968,141.086,1365,2,0,2023-07-26 03:45:00
1690344000,141.088,141.097,141.01,141.01,753,2,0,2023-07-26 04:00:00
1690344900,141.01,141.104,141.006,141.089,841,2,0,2023-07-26 04:15:00
1690345800,141.088,141.144,141.056,141.137,1545,2,0,2023-07-26 04:30:00
1690346700,141.139,141.182,141.126,141.157,815,2,0,2023-07-26 04:45:00
1690347600,141.157,141.174,141.089,141.098,673,2,0,2023-07-26 05:00:00
1690348500,141.098,141.099,141.033,141.058,588,2,0,2023-07-26 05:15:00
1690349400,141.057,141.11,141.056,141.089,642,2,0,2023-07-26 05:30:00
1690350300,141.088,141.114,141.016,141.029,699,2,0,2023-07-26 05:45:00
1690351200,141.029,141.076,141.018,141.058,681,2,0,2023-07-26 06:00:00
1690352100,141.057,141.089,141.049,141.068,638,2,0,2023-07-26 06:15:00
1690353000,141.069,141.07,141.004,141.018,743,2,0,2023-07-26 06:30:00
1690353900,141.016,141.038,140.969,140.982,793,2,0,2023-07-26 06:45:00
1690354800,140.981,141.033,140.969,141.022,673,0,0,2023-07-26 07:00:00
1690355700,141.021,141.07,140.974,141.048,772,0,0,2023-07-26 07:15:00
1690356600,141.049,141.093,141.049,141.072,653,0,0,2023-07-26 07:30:00
1690357500,141.072,141.081,141.041,141.041,602,0,0,2023-07-26 07:45:00
1690358400,141.042,141.047,140.997,141.012,624,0,0,2023-07-26 08:00:00
1690359300,141.014,141.08,140.993,141.071,578,0,0,2023-07-26 08:15:00
1690360200,141.071,141.084,140.999,141.01,768,0,0,2023-07-26 08:30:00
1690361100,141.012,141.051,140.928,140.953,999,0,0,2023-07-26 08:45:00
1690362000,140.953,140.974,140.871,140.887,1230,0,0,2023-07-26 09:00:00
1690362900,140.887,140.927,140.661,140.681,1593,0,0,2023-07-26 09:15:00
1690363800,140.681,140.709,140.603,140.698,1841,0,0,2023-07-26 09:30:00
1690364700,140.696,140.742,140.626,140.692,1684,0,0,2023-07-26 09:45:00
1690365600,140.691,140.787,140.65,140.756,2002,0,0,2023-07-26 10:00:00
1690366500,140.757,140.782,140.679,140.72,1866,0,0,2023-07-26 10:15:00
1690367400,140.721,140.757,140.649,140.699,1855,0,0,2023-07-26 10:30:00
1690368300,140.697,140.731,140.631,140.655,1710,0,0,2023-07-26 10:45:00
1690369200,140.654,140.702,140.461,140.506,1698,0,0,2023-07-26 11:00:00
1690370100,140.504,140.561,140.359,140.379,1967,0,0,2023-07-26 11:15:00
1690371000,140.377,140.388,140.27,140.317,1325,0,0,2023-07-26 11:30:00
1690371900,140.311,140.415,140.283,140.336,906,0,0,2023-07-26 11:45:00
1690372800,140.335,140.35,140.286,140.302,874,0,0,2023-07-26 12:00:00
1690373700,140.302,140.378,140.234,140.276,921,0,0,2023-07-26 12:15:00
1690374600,140.276,140.39,140.272,140.379,906,0,0,2023-07-26 12:30:00
1690375500,140.377,140.392,140.305,140.323,758,0,0,2023-07-26 12:45:00
1690376400,140.322,140.377,140.252,140.347,718,0,0,2023-07-26 13:00:00
1690377300,140.347,140.408,140.346,140.385,646,0,0,2023-07-26 13:15:00
1690378200,140.384,140.442,140.325,140.438,713,0,0,2023-07-26 13:30:00
1690379100,140.436,140.445,140.354,140.384,482,0,0,2023-07-26 13:45:00
1690380000,140.384,140.398,140.269,140.278,663,0,0,2023-07-26 14:00:00
1690380900,140.278,140.36,140.263,140.334,540,0,0,2023-07-26 14:15:00
1690381800,140.334,140.359,140.179,140.217,739,0,0,2023-07-26 14:30:00
1690382700,140.216,140.382,140.214,140.373,862,0,0,2023-07-26 14:45:00
1690383600,140.374,140.449,140.36,140.368,1060,0,0,2023-07-26 15:00:00
1690384500,140.368,140.448,140.325,140.344,939,0,0,2023-07-26 15:15:00
1690385400,140.345,140.359,140.237,140.297,1085,0,0,2023-07-26 15:30:00
1690386300,140.294,140.297,140.156,140.246,1188,0,0,2023-07-26 15:45:00
1690387200,140.247,140.37,140.244,140.318,1210,0,0,2023-07-26 16:00:00
1690388100,140.318,140.36,140.289,140.343,1348,0,0,2023-07-26 16:15:00
1690389000,140.342,140.439,140.286,140.422,1679,0,0,2023-07-26 16:30:00
1690389900,140.424,140.544,140.421,140.448,1753,0,0,2023-07-26 16:45:00
1690390800,140.444,140.459,140.232,140.361,2601,0,0,2023-07-26 17:00:00
1690391700,140.361,140.541,140.361,140.485,1632,0,0,2023-07-26 17:15:00
1690392600,140.49,140.559,140.379,140.413,1376,0,0,2023-07-26 17:30:00
1690393500,140.411,140.468,140.302,140.367,1710,0,0,2023-07-26 17:45:00
1690394400,140.367,140.475,140.349,140.375,1605,0,0,2023-07-26 18:00:00
1690395300,140.37,140.37,140.309,140.353,1029,0,0,2023-07-26 18:15:00
1690396200,140.352,140.398,140.333,140.385,755,0,0,2023-07-26 18:30:00
1690397100,140.386,140.429,140.373,140.414,620,0,0,2023-07-26 18:45:00
1690398000,140.414,140.446,140.41,140.44,417,0,0,2023-07-26 19:00:00
1690398900,140.441,140.511,140.434,140.51,510,0,0,2023-07-26 19:15:00
1690399800,140.51,140.588,140.51,140.586,581,0,0,2023-07-26 19:30:00
1690400700,140.587,140.65,140.581,140.616,614,0,0,2023-07-26 19:45:00
1690401600,140.616,140.695,140.614,140.684,637,2,0,2023-07-26 20:00:00
1690402500,140.684,140.685,140.542,140.595,452,2,0,2023-07-26 20:15:00
1690403400,140.595,140.613,140.549,140.557,422,2,0,2023-07-26 20:30:00
1690404300,140.553,140.559,140.49,140.519,615,2,0,2023-07-26 20:45:00
1690405200,140.508,140.667,140.341,140.45,4026,2,0,2023-07-26 21:00:00
1690406100,140.45,140.675,140.421,140.641,2574,2,0,2023-07-26 21:15:00
1690407000,140.641,140.693,140.093,140.141,9310,2,0,2023-07-26 21:30:00
1690407900,140.142,140.311,139.973,139.982,6372,2,0,2023-07-26 21:45:00
1690408800,139.982,140.171,139.921,140.152,5388,2,0,2023-07-26 22:00:00
1690409700,140.152,140.262,140.095,140.167,2273,2,0,2023-07-26 22:15:00
1690410600,140.166,140.221,140.103,140.192,1053,2,0,2023-07-26 22:30:00
1690411500,140.192,140.238,140.172,140.201,857,2,0,2023-07-26 22:45:00
1690412400,140.201,140.303,140.197,140.28,395,3,0,2023-07-26 23:00:00
1690413300,140.28,140.369,140.276,140.332,258,3,0,2023-07-26 23:15:00
1690414200,140.332,140.37,140.332,140.337,170,3,0,2023-07-26 23:30:00
1690415100,140.337,140.34,140.218,140.235,438,7,0,2023-07-26 23:45:00
1690416000,140.169,140.231,140.164,140.199,58,7,0,2023-07-27 00:00:00
1690416900,140.193,140.202,140.174,140.176,53,10,0,2023-07-27 00:15:00
1690417800,140.174,140.193,140.174,140.193,65,31,0,2023-07-27 00:30:00
1690418700,140.186,140.196,140.177,140.179,78,36,0,2023-07-27 00:45:00
1690419600,140.176,140.38,140.169,140.314,881,10,0,2023-07-27 01:00:00
1690420500,140.316,140.36,140.293,140.307,689,8,0,2023-07-27 01:15:00
1690421400,140.309,140.451,140.305,140.445,317,7,0,2023-07-27 01:30:00
1690422300,140.446,140.477,140.384,140.467,516,7,0,2023-07-27 01:45:00
1690423200,140.468,140.484,140.397,140.399,456,6,0,2023-07-27 02:00:00
1690424100,140.399,140.446,140.388,140.432,281,5,0,2023-07-27 02:15:00
1690425000,140.431,140.47,140.409,140.417,518,5,0,2023-07-27 02:30:00
1690425900,140.418,140.422,140.337,140.367,511,5,0,2023-07-27 02:45:00
1690426800,140.367,140.398,140.302,140.373,1443,2,0,2023-07-27 03:00:00
1690427700,140.376,140.444,140.375,140.395,906,2,0,2023-07-27 03:15:00
1690428600,140.394,140.482,140.387,140.438,954,2,0,2023-07-27 03:30:00
1690429500,140.438,140.451,140.225,140.345,1910,2,0,2023-07-27 03:45:00
1690430400,140.345,140.365,140.227,140.227,995,2,0,2023-07-27 04:00:00
1690431300,140.227,140.239,140.146,140.176,711,2,0,2023-07-27 04:15:00
1690432200,140.177,140.189,139.785,139.814,2026,2,0,2023-07-27 04:30:00
1690433100,139.813,139.821,139.708,139.772,1798,2,0,2023-07-27 04:45:00
1690434000,139.772,139.772,139.378,139.394,1911,2,0,2023-07-27 05:00:00
1690434900,139.398,139.612,139.387,139.606,1859,2,0,2023-07-27 05:15:00
1690435800,139.607,139.642,139.555,139.629,1371,2,0,2023-07-27 05:30:00
1690436700,139.628,139.707,139.579,139.705,1053,2,0,2023-07-27 05:45:00
1690437600,139.705,139.737,139.631,139.698,875,2,0,2023-07-27 06:00:00
1690438500,139.698,139.7,139.596,139.62,580,2,0,2023-07-27 06:15:00
1690439400,139.621,139.77,139.619,139.756,698,2,0,2023-07-27 06:30:00
1690440300,139.756,139.827,139.752,139.823,685,2,0,2023-07-27 06:45:00
1690441200,139.823,139.906,139.814,139.855,813,0,0,2023-07-27 07:00:00
1690442100,139.855,139.91,139.803,139.852,698,0,0,2023-07-27 07:15:00
1690443000,139.852,139.961,139.83,139.917,777,0,0,2023-07-27 07:30:00
1690443900,139.915,140.025,139.9,139.997,854,0,0,2023-07-27 07:45:00
1690444800,139.997,140.04,139.948,140.01,917,0,0,2023-07-27 08:00:00
1690445700,140.01,140.172,139.98,140.167,921,0,0,2023-07-27 08:15:00
1690446600,140.169,140.26,140.142,140.145,1113,0,0,2023-07-27 08:30:00
1690447500,140.145,140.232,140.092,140.187,838,0,0,2023-07-27 08:45:00
1690448400,140.187,140.187,140.064,140.105,1322,0,0,2023-07-27 09:00:00
1690449300,140.105,140.202,140.058,140.113,1031,0,0,2023-07-27 09:15:00
1690450200,140.114,140.125,140.016,140.058,1443,0,0,2023-07-27 09:30:00
1690451100,140.061,140.136,140.03,140.035,1022,0,0,2023-07-27 09:45:00
1690452000,140.036,140.071,139.827,139.849,2403,0,0,2023-07-27 10:00:00
1690452900,139.848,140.064,139.819,140.054,2378,0,0,2023-07-27 10:15:00
1690453800,140.054,140.11,139.879,139.892,2485,0,0,2023-07-27 10:30:00
1690454700,139.892,139.985,139.811,139.975,2095,0,0,2023-07-27 10:45:00
1690455600,139.976,139.987,139.843,139.947,1896,0,0,2023-07-27 11:00:00
1690456500,139.949,140.049,139.896,139.912,1957,0,0,2023-07-27 11:15:00
1690457400,139.912,139.96,139.88,139.893,1617,0,0,2023-07-27 11:30:00
1690458300,139.893,140.001,139.88,139.965,1214,0,0,2023-07-27 11:45:00
1690459200,139.965,139.967,139.888,139.929,1487,0,0,2023-07-27 12:00:00
1690460100,139.929,140.139,139.918,140.123,1780,0,0,2023-07-27 12:15:00
1690461000,140.121,140.181,140.108,140.118,1353,0,0,2023-07-27 12:30:00
1690461900,140.118,140.14,140.045,140.052,1085,0,0,2023-07-27 12:45:00
1690462800,140.053,140.131,140.007,140.022,1246,0,0,2023-07-27 13:00:00
1690463700,140.023,140.052,139.973,139.996,719,0,0,2023-07-27 13:15:00
1690464600,139.996,140.123,139.98,140.12,810,0,0,2023-07-27 13:30:00
1690465500,140.117,140.242,140.115,140.229,832,0,0,2023-07-27 13:45:00
1690466400,140.231,140.319,140.157,140.198,1336,0,0,2023-07-27 14:00:00
1690467300,140.198,140.222,140.156,140.187,1114,0,0,2023-07-27 14:15:00
1690468200,140.187,140.221,140.153,140.16,1088,0,0,2023-07-27 14:30:00
1690469100,140.16,140.205,140.126,140.126,848,0,0,2023-07-27 14:45:00
1690470000,140.126,140.275,140.118,140.27,1399,0,0,2023-07-27 15:00:00
1690470900,140.27,140.325,140.127,140.261,4277,0,0,2023-07-27 15:15:00
1690471800,140.255,140.592,140.24,140.485,7267,0,0,2023-07-27 15:30:00
1690472700,140.489,140.776,140.44,140.717,5724,0,0,2023-07-27 15:45:00
1690473600,140.719,140.776,140.584,140.656,5474,0,0,2023-07-27 16:00:00
1690474500,140.656,140.75,140.623,140.702,3180,0,0,2023-07-27 16:15:00
1690475400,140.702,140.845,140.674,140.824,5339,0,0,2023-07-27 16:30:00
1690476300,140.824,140.852,140.724,140.755,3668,0,0,2023-07-27 16:45:00
1690477200,140.755,140.955,140.742,140.873,4675,0,0,2023-07-27 17:00:00
1690478100,140.878,141.13,140.867,141.064,2912,0,0,2023-07-27 17:15:00
1690479000,141.065,141.278,141.062,141.274,2761,0,0,2023-07-27 17:30:00
1690479900,141.275,141.32,141.184,141.25,2854,0,0,2023-07-27 17:45:00
1690480800,141.252,141.261,141.095,141.155,2089,0,0,2023-07-27 18:00:00
1690481700,141.154,141.18,141.047,141.048,1447,0,0,2023-07-27 18:15:00
1690482600,141.048,141.114,141.044,141.078,1277,0,0,2023-07-27 18:30:00
1690483500,141.077,141.081,140.99,141.037,1093,0,0,2023-07-27 18:45:00
1690484400,141.037,141.086,140.991,141.078,909,0,0,2023-07-27 19:00:00
1690485300,141.078,141.154,141.06,141.086,683,0,0,2023-07-27 19:15:00
1690486200,141.086,141.095,141.043,141.07,566,0,0,2023-07-27 19:30:00
1690487100,141.069,141.113,141.044,141.086,500,0,0,2023-07-27 19:45:00
1690488000,141.084,141.098,139.415,139.755,8878,0,0,2023-07-27 20:00:00
1690488900,139.756,140.011,139.647,139.695,4459,2,0,2023-07-27 20:15:00
1690489800,139.695,139.849,139.199,139.41,4053,2,0,2023-07-27 20:30:00
1690490700,139.41,139.555,139.33,139.462,2900,2,0,2023-07-27 20:45:00
1690491600,139.462,139.51,139.334,139.402,2099,2,0,2023-07-27 21:00:00
1690492500,139.401,139.639,139.383,139.561,1962,2,0,2023-07-27 21:15:00
1690493400,139.562,139.59,139.438,139.47,2032,2,0,2023-07-27 21:30:00
1690494300,139.466,139.571,139.317,139.347,1518,2,0,2023-07-27 21:45:00
1690495200,139.347,139.503,139.306,139.463,1339,2,0,2023-07-27 22:00:00
1690496100,139.464,139.465,139.098,139.11,1427,2,0,2023-07-27 22:15:00
1690497000,139.109,139.16,138.84,138.864,1725,2,0,2023-07-27 22:30:00
1690497900,138.863,139.082,138.765,139.063,2337,2,0,2023-07-27 22:45:00
1690498800,139.064,139.405,139.064,139.378,1401,3,0,2023-07-27 23:00:00
1690499700,139.373,139.535,139.351,139.412,1237,3,0,2023-07-27 23:15:00
1690500600,139.411,139.539,139.411,139.535,577,7,0,2023-07-27 23:30:00
1690501500,139.536,139.552,139.435,139.491,492,9,0,2023-07-27 23:45:00
1690502400,139.455,139.47,139.278,139.432,49,25,0,2023-07-28 00:00:00
1690503300,139.432,139.458,139.39,139.423,55,55,0,2023-07-28 00:15:00
1690504200,139.424,139.454,139.4,139.415,289,28,0,2023-07-28 00:30:00
1690505100,139.417,139.449,139.391,139.423,144,29,0,2023-07-28 00:45:00
1690506000,139.423,139.429,138.876,139.067,1811,8,0,2023-07-28 01:00:00
1690506900,139.07,139.37,139.07,139.272,1561,8,0,2023-07-28 01:15:00
1690507800,139.274,139.274,139.119,139.178,652,6,0,2023-07-28 01:30:00
1690508700,139.178,139.236,139.151,139.182,502,8,0,2023-07-28 01:45:00
1690509600,139.182,139.298,139.141,139.248,968,2,0,2023-07-28 02:00:00
1690510500,139.245,139.287,139.147,139.193,575,5,0,2023-07-28 02:15:00
1690511400,139.194,139.202,138.874,138.896,2177,7,0,2023-07-28 02:30:00
1690512300,138.897,138.924,138.701,138.868,3097,2,0,2023-07-28 02:45:00
1690513200,138.871,139.142,138.74,139.139,3010,2,0,2023-07-28 03:00:00
1690514100,139.139,139.189,139.036,139.063,1525,2,0,2023-07-28 03:15:00
1690515000,139.063,139.273,139.016,139.246,2128,2,0,2023-07-28 03:30:00
1690515900,139.246,139.511,139.242,139.471,3424,2,0,2023-07-28 03:45:00
1690516800,139.471,139.521,139.253,139.371,2222,2,0,2023-07-28 04:00:00
1690517700,139.371,139.483,139.269,139.306,1849,2,0,2023-07-28 04:15:00
1690518600,139.306,139.414,139.19,139.373,1832,2,0,2023-07-28 04:30:00
1690519500,139.38,139.394,139.262,139.322,1594,2,0,2023-07-28 04:45:00
1690520400,139.325,139.578,139.298,139.567,1695,2,0,2023-07-28 05:00:00
1690521300,139.567,139.59,139.362,139.362,1309,5,0,2023-07-28 05:15:00
1690522200,139.362,139.401,139.06,139.278,2769,8,0,2023-07-28 05:30:00
1690523100,139.279,139.29,139.139,139.23,2250,9,0,2023-07-28 05:45:00
1690524000,139.233,139.289,139.144,139.184,1865,9,0,2023-07-28 06:00:00
1690524900,139.182,139.842,138.516,139.694,1902,9,0,2023-07-28 06:15:00
1690525800,139.683,141.082,139.435,139.727,9622,2,0,2023-07-28 06:30:00
1690526700,139.727,140.071,139.52,139.72,5841,2,0,2023-07-28 06:45:00
1690527600,139.72,139.787,138.075,138.113,8089,0,0,2023-07-28 07:00:00
1690528500,138.113,138.74,138.06,138.678,6575,0,0,2023-07-28 07:15:00
